,customer_id,location_number,location_type,latitude,longitude
674,6LS3HN0,3,Other,-1.5579369270477146,-0.0793484760956373
675,0CPMXMP,0,Home,1.7215615717024504,0.3944210748780839
677,MMQLFT6,1,Work,1.9268219996290885,0.7193112617189071
682,UR6L4YQ,1,Home,0.1675435952168864,0.5884621332992198
683,TNPSPEV,0,,-0.829885650811911,0.1189749728549577
684,I68V18V,0,,0.6146672938479554,0.5414442284540524
685,KXWONMC,0,,-0.5990289960266775,0.7559843740680163
686,V50EZGS,0,Work,-1.3527067729031903,-0.130023176697172
688,91QKGUI,1,,-0.281867261134697,0.0988668061272598
690,WJ6D945,1,Work,-0.696468587384622,0.2154098480636413
692,BVPGIA0,0,,-0.2486841134175668,0.4785529422117522
694,DBQLGOE,0,,2.743035911015917,0.6309169312498497
696,40RM1N2,1,Home,-0.3900861493753558,0.0657465077826464
697,40RM1N2,2,,-0.9822898918167514,0.1738192892887345
698,WMPMPUF,0,Other,-0.2298035204625109,0.1226262442983906
701,BKXSPRP,1,Home,0.0622497641538958,-0.0074598625340982
702,BKXSPRP,2,Work,1.1419752907174163,0.4025179933417909
705,6LKNTQG,1,,-0.0597355742884344,0.6362319896045322
706,6LKNTQG,2,,0.3774209122500349,0.4934115748590973
707,6LKNTQG,3,Other,-0.0032020825576714,0.547014500843174
708,S5LZHYM,0,Other,0.2806895712860127,0.5710917819630007
709,XJMK7XV,0,,-1.115289044846949,0.0054817179387227
712,W1C0A7C,2,,-0.1983588843461117,0.6079766549795514
713,W1C0A7C,3,,-0.2918548346153594,0.6974169686431806
714,W1C0A7C,4,Home,-0.5102854000576696,0.1394143456159056
715,W1C0A7C,5,Work,-0.1896717694714818,0.6404931782321491
717,T4W80Y9,0,Home,-0.8429811298539921,0.063781664452766
718,RJ5FW0P,0,Other,-0.1620384934415591,0.7566686103589155
719,Y8LH7VZ,0,,-0.0498409547974399,0.8719993918162103
721,1F2XU4I,1,Other,-0.1170840461345908,0.5608138352999891
722,1F2XU4I,2,Other,0.6950873571103298,0.5210437302630596
723,1F2XU4I,3,Other,0.6424991783228501,0.5665324777736361
724,1A9J5FC,0,,-0.2220375734447461,0.0904178287495232
726,3195FNI,1,Home,0.6400346153846401,0.4547402272727353
727,550FTGA,0,Home,-0.0914551416521062,-0.0076839659701571
728,550FTGA,1,Home,-15.80935264692303,-3.3228714486414948
730,RRUCIJG,0,Home,0.625288027497562,0.4800330718809894
731,00Z403U,0,,-0.3156019233846049,0.0504036908272844
734,O5F2Y1I,2,Home,1.0762113009807803,0.4877281416159068
735,O5F2Y1I,3,Home,1.947677032067029,0.3994510307346635
736,6K5WAPI,0,Other,-1.4430495528935752,0.0846388875083617
738,3RN4FC7,0,Home,0.0224807068461586,0.5514513763772845
739,3RN4FC7,1,,0.9022052755222892,0.4307299554347975
741,7206BKH,1,,-0.0842111963409533,0.5447901318019076
742,WDXKKPD,0,Home,-0.676457321651324,0.7397622610655935
743,WDXKKPD,1,Home,-0.6780295291235012,0.7947810106102834
746,L5O1PZ7,0,Home,0.6167644083077518,0.4079501975318085
747,JDIIASZ,0,,0.6097972561717141,0.4213673695922042
749,SO1MPDZ,0,,18.889853939587685,2.950625701384106
751,TFC8B30,1,,-0.4603405136259907,-0.1247073354832011
752,CM31BTR,0,,-0.1309930271731047,0.0013594521295345
753,UGXNJIO,0,,1.5597857567015996,0.7124556269158014
754,2ZPMYOR,0,,19.69794893121778,3.0800537162206347
756,7OICNDQ,1,,-1.61350420176917,0.0517327999590964
757,7OICNDQ,2,Home,-0.7298096059999867,0.2167628271999961
758,7OICNDQ,3,Home,-0.966079059480838,0.1765793177499968
759,7OICNDQ,4,Home,-0.6892673367607761,0.2391126764623872
760,7OICNDQ,5,Other,-0.348199978212315,0.6411904001777816
761,Q0XWO4W,0,,0.0425039588246154,0.5507536368308533
762,TV8MX9J,0,,1.0949617415556812,0.5148873112418261
764,AN4LLE4,1,,-0.1235793527500243,-0.0019378201363551
765,AN4LLE4,2,Home,-15.286859998483788,-3.3256239010767765
766,AN4LLE4,3,,0.0065171397283237,0.0207184939221703
767,B56ZADU,0,Home,-0.439386538461628,-0.152757727272728
770,SJTVTGM,0,,-0.1485492288338867,0.4295801107179179
771,SJTVTGM,1,Home,-0.1794578311451822,0.4826714253126524
772,RI1Z1CN,0,Other,2.116638423076957,0.724539115909102
773,U2YKX62,0,,-0.5418033290913769,0.0487887256524904
778,17LKKT7,4,,-0.6310860374038015,0.7370646598886348
779,17LKKT7,5,,-0.784420123413806,0.7859854914925478
780,N4M8DDT,0,Home,0.6737326670000241,0.4829408669727308
781,JL2OQVX,0,,0.1255292768800159,0.6037667034147695
785,DOIAI11,2,,0.1377303069422573,0.8987204684136412
786,DOIAI11,3,Home,-0.2615694221619355,0.6335523003216827
787,5C6JT3U,0,,0.1097937002983747,0.0043579926465107
788,5C6JT3U,1,,-0.0220737576425243,0.0211759834438623
790,Z6F9G26,0,,-1.7014774438077198,-0.0922824746227366
792,H7FGL3E,1,,0.4359891567091574,0.5546502978964275
793,XW37IN9,0,Home,-0.1538254773605887,0.4881886636668811
794,XW37IN9,1,Other,-0.355478613108211,-0.0044401694427876
795,H46O7MQ,0,Work,0.0712373010192631,0.6040517112068272
796,H46O7MQ,1,,0.4596997255972667,0.482566536821257
797,EN5YYIX,0,Home,0.1531557707032106,0.3865645450240656
798,EN5YYIX,1,,0.7897170994316844,0.434560485184191
799,CJXNKV4,0,Other,0.0444054761326032,0.3494961342021165
800,MZLDCHP,0,Home,-1.0866973987341093,0.1220649667858424
802,YI89Y35,1,,1.089937083461569,0.4888790276909133
803,YI89Y35,2,,0.1287889370961574,0.4500351618090958
806,A2D0W5E,1,,0.713269750269219,0.5199150797613549
811,107HBA2,4,Work,-0.0473596618461626,0.8690549956909114
812,107HBA2,5,Work,0.0254230264230635,0.6048043963272803
813,107HBA2,6,Work,-0.2789860805769044,0.8555636947704391
814,107HBA2,7,Home,-0.0975372759576358,0.5749274609036413
815,107HBA2,8,Home,0.1734281133103379,0.5445755942633854
816,107HBA2,9,Home,-0.3961760582158841,0.6254444853270417
817,0OK8V5S,0,Home,0.0075630015030124,0.0121316151185431
820,ZXCO4LQ,2,,-0.1234027012259148,0.4699572622776017
821,ZXCO4LQ,3,,0.2003884630106955,0.3168911359333732
822,X86DE9S,0,,0.6693494776707187,0.4336460957472797
823,3ADKCFH,0,,-0.8364717933491717,0.7524662607095297
824,1Q2ETJZ,0,,3.3288761245621705,0.7660068444114133
825,CKNEYPY,0,,0.089773820250755,-0.0001478730277781
826,DI3KI8H,0,,-0.175745719801195,0.1561464274471425
827,032TAZ0,0,,-0.1095207920961499,-0.0036315061613672
829,7BF4XGQ,1,Home,-0.0441957692307767,0.5502734090909035
830,TMPN8IU,0,Work,-0.0591162977692755,0.6224908319772609
831,KXSYOAX,0,,-0.0631114622259036,-0.0124845105138892
832,OR234L5,0,Other,-0.3775861561573445,0.1168840690092574
833,VNQIQJ9,0,,-14.113458458478716,-3.404526036283624
836,J1OWR87,2,,-0.7912372267500652,0.7836827323545565
837,J1OWR87,3,Other,-1.6732225933709464,-0.1355116928176779
844,891G0JF,4,,-0.6164070727692254,0.7400237004704417
845,891G0JF,5,Home,-0.6231707740577777,0.198370668906815
847,FQOG6XN,1,,-0.3885196927308219,0.6873952605386374
849,88M1DS6,1,Home,0.5890096153845976,0.5288277954545407
850,U0MTWLJ,0,,0.6527651197884488,0.5534870901772715
851,AYHFP9H,0,Work,0.1719577710141474,0.3867493475025331
854,7CHDB8J,2,,-0.1068602939615987,0.631216134359104
855,PX0KFI7,0,,-0.0252288446730678,-0.0001443186113644
856,PX0KFI7,1,Home,1.7264673091596692,0.3837295450240726
857,PX0KFI7,2,,0.2969583786946003,-0.1270826526663404
859,IXGQ6CI,1,,-0.1336965416153683,0.6304030249431847
860,IXGQ6CI,2,,1.1749337091448735,0.7770420337354856
861,TEO70N5,0,,-0.464977771269239,0.0789037667863569
862,WZNHTYB,0,,-1.273333787172504,0.0970936336300556
863,80Q0BWJ,0,Home,0.2548775000001624,0.5600701363635995
864,80Q0BWJ,1,Home,0.5685244266827382,0.3798182949577515
865,80Q0BWJ,2,,-0.2301673632770546,0.4702460569414211
866,3KLHR13,0,,-0.2421020363363123,0.1016945364800332
867,TGPSOWL,0,,-1.4970114454767622,-0.4352887446250965
868,MYBMCLO,0,Home,-2.4178457007997274,-0.9115015369924718
870,PCLB9H1,1,Work,0.0507401444615691,-0.0049741480386248
871,QE7XZ5N,0,,0.6695274231606515,0.4028682290863749
872,QE7XZ5N,1,,0.1129904560483333,0.510134010152382
873,5HDQXBC,0,,0.0365045914001612,0.470422838899237
875,NT8LHNM,1,,-0.1652819297216599,0.5860473831946191
876,L7X4DEL,0,Home,0.2950377911789773,0.2896465232426607
877,L7X4DEL,1,,-0.3671350195356465,0.8622059469873422
878,KV1G1AF,0,,-0.6816544929351526,0.7952337786555292
879,KV1G1AF,1,,1.6645920816248596,0.40011619708753
880,D5LHZKG,0,Other,0.0950151240477488,-0.0001234893094286
881,RJGYM0N,0,,-1.046150207791512,-0.0782649246129004
884,GUEQDTC,1,,0.9652460004324956,0.6205937781117011
886,54K939C,1,Home,-0.218380538826913,0.8393458941090945
888,LDMEH17,0,Home,0.5666434030962052,0.5292764275658963
889,LDMEH17,1,,0.007184836743403,0.8883361491290175
892,0C32CU5,2,,0.5111934215192461,0.079022497581831
893,0C32CU5,3,,0.7747200234616127,0.4301679870499849
894,K9275XK,0,,-0.4156487584615908,0.0607592001704533
895,7RYDXRJ,0,Home,-0.0010579591686129,0.5310430486093857
897,V2V10NP,1,Work,0.0488036873845546,-0.0076161486295331
899,1HZW8RD,0,Home,1.296471153846168,0.7756470454545558
900,K0KRKVP,0,,-0.7721985755861633,-0.1759720078923533
902,0WXACWC,1,Home,0.8921803071317573,0.4259153141774831
905,5OY9982,2,,-0.4358779826345616,0.074642796195464
906,5OY9982,3,,-0.5018414530191972,0.046915364402267
907,5OY9982,4,,-0.2076775976731178,0.2754731204386391
908,JLMMX3L,0,,0.1865359399013168,0.5905495117243184
909,MHQ935T,0,,-1.394217138094727,-0.1349067782813898
910,TPKOR77,0,,-0.6607098547427376,0.7220502751996096
911,37DU0OA,0,Work,-0.3503409684109825,0.1285070659854661
912,2GMMVGI,0,Work,1.742466153846131,0.377535409090902
913,2GMMVGI,1,Work,1.1062050000000097,0.3986961363636178
914,2GMMVGI,2,,0.3933855686521565,0.3035597205162025
919,U4Z0FJX,2,Home,-0.0515133698962239,0.407515566782446
920,U4Z0FJX,3,Home,0.2669296131492782,0.3129369194027102
923,NCMZWGL,0,,-0.3752938811732941,-0.0962555367838296
926,O2TIXQK,2,,0.0841484420384809,0.3495123616681783
927,O2TIXQK,3,,-1.6792907935494612,-0.138687016611754
929,LSZDZJP,1,,-0.0377188580000459,0.0019544467136418
930,QWQKJG9,0,,13.373340987188378,-1.391887457533327
931,7JCCC4C,0,,-0.271754825057738,-0.1308065614249904
933,EI6MNF0,1,Work,1.1491040120769584,0.759805402031805
934,8L7N2YV,0,Work,0.2763700627426168,0.3929158559650329
937,8XAMIOT,2,Work,0.9049855495384976,0.4257020867227196
938,8XAMIOT,3,Work,0.6806284809423162,0.5219502035272839
940,23AXGR6,1,,0.0718660048653752,0.6432342812613616
943,LV7OJKH,1,Home,0.2128498334398423,0.5731514441696233
944,FEQUVHB,0,,-0.5748144329849434,0.1460774757645315
947,K8OQLG4,1,Home,-0.8144953575452353,-0.1232583504652017
949,FTEY1F1,1,Work,2.442470521326881,0.7348454048909085
950,45A57Q0,0,,0.7892560683897604,0.472445163537154
952,DM9OK6K,0,,-0.5995799434530934,0.0361230632915752
955,TIZ9PB4,0,Home,-0.2293434104914646,0.1026717600154022
957,RBW0FHB,1,,-0.0395858924231101,-0.0643760007954603
958,RBW0FHB,2,Home,0.4211006737585854,-0.0062088955476305
959,RBW0FHB,3,,-0.2747788461539023,0.1344688636363507
960,P4NSAX8,0,Home,-0.0119344957692118,-0.0595101603159103
964,GDGXHCS,1,Other,0.0859785365192948,0.0010148384090898
965,BXGKPBQ,0,Home,1.9547777429259847,0.3987135214598087
966,1ZDB7XI,0,Home,-1.546244697197692,-0.0446717806837816
967,80NZ01Z,0,,0.371382011966953,0.2472445130151205
970,GFCRQ4J,1,Home,-0.1707366419807694,0.4166486181090875
971,BKZNW9Q,0,,-0.0118710484581487,0.5532962395386252
972,7Y8OJ54,0,,-0.1133995602795086,0.1277759711850741
973,7Y8OJ54,1,,-15.786302291845516,-3.312673720446521
974,IJ4DAER,0,Home,-0.5130216415165856,0.1485257534818346
975,4SBR6HT,0,,-0.9307551129578564,0.1580605493350431
978,Y9KAKBD,1,,-0.3947498813846198,0.9603513419022828
979,96FAVEN,0,Home,0.9356908470088652,0.5253364965319783
981,UVXHLCS,1,,-0.0320042285961721,0.0215334920409079
982,UVXHLCS,2,,-0.0963921895577128,-0.0083671696363878
983,6SI0WIM,0,,19.020435919728072,2.9742375226183486
984,0LD14XS,0,,-0.679917772692253,0.1966493075545447
985,IDDNZCD,0,,1.1156870838288946,0.6700706285509193
989,GZM8HD5,1,,-0.1614414538102186,0.1007321415976849
990,74JR3OM,0,Home,-1.6595212186638064,-0.0511624217033266
991,GGHK00I,0,Home,0.0614163540961439,-0.0050199731522679
993,LFQLJME,1,Home,-0.0784450682885203,-0.0071835919681911
995,H51X3R8,1,Other,-0.5692888272307254,0.2446419934840881
998,GRE0RRQ,2,,0.6646448247627168,0.5274609279903487
999,GRE0RRQ,3,,0.3037484059611314,0.5543752190741615
1002,GRBNVWF,0,,-0.1583635467307207,0.470914498011367
1004,VQFYZ5W,0,Work,-0.1039394319230723,0.4718675317386319
1005,16GW1OQ,0,Other,0.1816666212459526,0.572595190595512
1006,SSCNNOX,0,Home,0.6429893494365998,0.4187331660227325
1008,1N4MID9,1,,0.012853655249979,0.8206735953409101
1009,1N4MID9,2,,0.0224750891730627,-0.0633399122863797
1010,1N4MID9,3,,-0.521990068118154,0.0435537822813522
1011,1N4MID9,4,,0.0196879391460506,0.0018973113460935
1016,8DDDSAR,1,Other,-0.0223448708755844,0.0052398427150021
1019,G7YDNZB,1,Home,-0.2474194467307064,0.1398946791886444
1023,TJMXEIR,3,,-0.0938346408654318,0.6372265558045631
1024,TJMXEIR,4,Home,0.5714933186105269,0.501083840700728
1025,4MXOM4M,0,Other,-0.7633858049365175,0.1554657789333005
1026,4MXOM4M,1,,0.0627756645690775,0.5517181557687675
1028,E74OOUT,1,,-0.4377936594039134,0.053038079654545
1029,U2WCXGR,0,,-0.0405757350146605,-0.0193614810705224
1030,CU3YHD4,0,Home,-0.4343867244134474,-0.0774210926145878
1031,5N2IKVR,0,Work,-0.1434384064674078,0.4329214421185725
1032,4280AUR,0,,-0.1869952796829808,0.1416274471716577
1034,IQNDXZJ,1,,-0.0624368596923424,0.4391062059545276
1038,7F2GDZ1,1,Work,-1.5163870080059318,-0.0257405690347087
1039,N5MEAH3,0,Work,0.5330632789636429,0.5300434407315886
1041,43RZB8B,1,Home,-0.7673660024807866,0.7855403271568185
1042,43RZB8B,2,,0.6944154958774252,0.4001710604537437
1044,20ZNKGP,0,Other,-0.7687369230803922,0.2325206818179555
1047,W5NMKSP,1,,0.6879798137499711,0.5182650545704504
1048,W5NMKSP,2,Home,-1.337127659748516,0.0824474008245867
1049,W5NMKSP,3,,-0.0448122780164743,0.527708575129524
1050,QAEHY7P,0,,-0.7702492657116217,0.0516088550740986
1052,Z26DPZ9,0,,0.1280704519925398,0.0031911723993164
1055,70L0MG6,2,Home,-1.6880705446339053,-0.1346704660341083
1056,IY1D0SB,0,Home,-14.1128298719387,-3.4064992205663374
1058,SA52HF4,1,Home,-0.0301827869807909,-0.0490150159227297
1059,Y2PDPYY,0,Home,0.6065348089972845,0.5275592248547988
1060,Y2PDPYY,1,,0.2116266075109523,0.5506643219427618
1061,3TYM55B,0,Other,-0.4222083000866092,0.841809728606165
1062,6QUDGM9,0,,-0.3028025635768878,0.6880543828010556
1064,IZHFX34,1,Home,-0.7943351609615159,0.0822242853045394
1065,IZHFX34,2,Home,0.1307429111236603,0.2848881774604562
1067,IBI3YIN,1,Work,0.5900381573846121,0.4386852929795401
1070,G7FCXQU,2,Home,0.1767062737838738,0.896347312727988
1071,G7FCXQU,3,,0.3587784389151375,0.9132936468178584
1072,6RFID0B,0,Other,-0.4620975712356211,-0.0990032770417158
1073,RTB87S4,0,,0.4416782692280843,0.9375878636355026
1074,RTB87S4,1,Other,-0.0687246823136876,0.6059452593326561
1075,RTB87S4,2,,0.5869396616280261,0.5289079189144399
1077,AA65956,1,Home,-0.7295448968269097,0.0991588775340774
1078,AA65956,2,Home,-0.4555796249422946,0.0997012571113524
1080,H7FYKSP,0,,-0.258159945961492,-0.0004820180863744
1081,3KSZI0N,0,Home,-1.1200907746190367,0.0707508359443184
1082,3KSZI0N,1,,19.200135065702707,3.0210969332944217
1084,3VBECAU,1,,-0.9210993923077424,-0.1012634749909197
1087,Z8YSOMU,1,,0.1452312967115388,0.5442422623409173
1088,R2Y264O,0,Work,-0.4054558492030775,0.1242925848918513
1089,GQYJ3I2,0,,13.758219599305844,-1.4504129534418049
1094,FPUA12F,4,,0.0144328565768823,0.4827334937909125
1095,FPUA12F,5,,0.5652389855192368,0.482764175745441
1096,FPUA12F,6,,-0.2323297884269037,0.6355097558010703
1097,U65MXIS,0,Home,-0.8724195483507351,0.1444096385017934
1099,ALK6YIY,1,,0.1632288461538216,0.4599297727272717
1100,ALK6YIY,2,Work,0.1447612141274665,0.5744624448440432
1101,ALK6YIY,3,Work,0.1732548638145627,0.511273962625922
1102,ALK6YIY,4,Work,0.2559218239321091,0.4841888717408977
1104,C29C92O,1,Home,-0.2406586246538266,0.7769566270045375
1106,9ZSFKWB,1,,0.7236900355532274,0.5377699069001447
1109,JK62BQL,0,Home,-0.1222081620000209,-0.0053118875045625
1110,F6VX1Y7,0,,-0.0911715291764479,0.5189807279543592
1111,EH512JE,0,Home,-0.1266104957607339,-0.0016629041138991
1112,WWMAZK8,0,Home,-0.7379444616793874,0.2322491874955138
1113,E2IHUA2,0,,1.7782769230769335,0.7536125000000033
1114,5BB3NVC,0,Other,0.2054100288580755,0.0459548803892966
1116,EXB44OX,0,Home,-0.7611997225330764,0.0539283562790227
1117,L1OBUCC,0,Home,0.108780925313131,0.0057450513453425
1118,LNY3E14,0,,-0.0819166775769719,-0.0063850783068243
1119,LNY3E14,1,,-1.8571332098086828,-0.1394406259059952
1120,UWCHA8O,0,Home,-0.2023828228815859,0.7668337516772094
1121,Z7O6B45,0,Other,-1.7521203764594735,-0.0988501168110359
1122,GPNGO4R,0,,-0.2747788461539023,0.1344688636363507
1123,9U9F7U3,0,Work,-0.0725977841980949,0.5336252221775399
1124,PDJ89E2,0,Other,0.1524662909807328,0.5816051021636424
1125,K8HAZLQ,0,,0.2789246797115209,0.3035018030613543
1127,LE93OF1,0,,-1.223387421612279,0.060961126984745
1129,O9K0LUW,1,Home,1.8208640384615464,0.7330053636363689
1130,YN84R7V,0,Home,0.3676602564102894,0.5798825757575732
1131,YN84R7V,1,Home,0.642416049254025,0.5512754388830706
1132,LQFU0BV,0,,-0.0710113273378551,-0.0619621229442725
1133,0OBPG99,0,,-1.7277574803331206,0.0433694442564754
1134,68AQ6RA,0,Home,-0.1474029874927954,0.4459613974798794
1137,YHBPLKZ,2,,-0.5638759937884064,0.7811048751409003
1138,YHBPLKZ,3,,-0.7667491341731041,0.7940050745613588
1139,YHBPLKZ,4,Other,0.7319355076482793,0.4009165693742636
1141,PWYTD9Z,0,Work,-0.1410946153846201,0.890130204545454
1142,E4L8YK0,0,,0.6000394783414574,0.558781814168799
1144,6SYGW43,0,Home,0.0228019067060305,0.4430582110177533
1146,0NDC3BJ,1,,-0.0478552577912998,-6.405399603049909e-05
1148,3PLUAO8,0,,1.581413605203606,0.4036099267276994
1150,ZMMA1UD,0,Home,-0.2186545541397803,0.1205290161965008
1151,BO1ISM6,0,Work,0.2663000669119836,0.0249719287861278
1152,SDF98C2,0,Other,-1.601097318699468,0.0006956512277737
1153,D667UNJ,0,Other,1.9732005160769568,0.3302118866272657
1154,BITB49N,0,Other,1.8824807977884932,0.7535120426295489
1155,BITB49N,1,Other,1.6836010645143602,0.7609341124540954
1156,R2NFI6A,0,Home,-0.2040290503153419,0.1729544292796873
1157,EQ7WI0W,0,,-0.2311172225944091,-0.0245188278693092
1158,B7CED6N,0,,0.1582898059480782,0.5351753268729708
1162,7I075MF,3,,-0.2625610077884672,0.622212101036355
1164,7I075MF,5,,-0.7782583174038973,0.7850986978159155
1165,66JH7F6,0,,-0.1868889290367426,0.444302542643112
1167,EHOBHX0,1,Work,0.0633123590961883,-0.0046835517704447
1168,ZRD7Y03,0,,-0.2450561546105526,0.7786177986047487
1170,68J62RE,1,Other,-0.58835429540389,0.2482018220159186
1174,CH291E4,2,Home,-0.0880993878269289,-0.0043435869363667
1175,8ANJCY0,0,Home,0.4025811220727526,-0.0924234830520413
1176,8ANJCY0,1,Home,0.1379918620985941,0.0020146579904951
1177,J00222X,0,,-0.0668356569423473,-0.0065045649113703
1178,J00222X,1,Home,-0.2026676149001349,0.179335663106335
1179,4GJMQ7Z,0,,-0.1399968593076743,0.0197983402977155
1180,4GJMQ7Z,1,,-0.0751237379794149,0.5143074359406112
1181,OD8QYWH,0,Work,-0.5886266633653738,0.7220890739272665
1182,OD8QYWH,1,Work,-0.4461490694869777,0.6661300904594698
1183,OD8QYWH,2,Work,-0.6774123729105976,0.7491293802381649
1184,1B21KRM,0,,-0.0185711538461894,0.0068913636363309
1187,BDHW02I,2,,0.0370991514230515,0.632911864397721
1188,BDHW02I,3,Home,0.1879173076923421,0.4264613636363689
1189,BDHW02I,4,,-0.3125248535299605,0.6347541266787748
1190,NDL8751,0,,-0.7813012420259857,-0.1492687883702237
1191,6PY2OK5,0,,12.452180844382806,-1.4441486238078751
1192,XCV8RO1,0,,-0.326872875018282,0.6737025682588347
1194,AQBNJMR,1,,-0.0329671061922893,-0.0560984202613667
1195,AQBNJMR,2,,-0.8926807178899898,-0.28078084913166
1197,JXV287F,0,,-0.0895276923077028,0.6058799999999951
1198,JXV287F,1,Home,-0.5074803018608696,0.7070035798983139
1200,0IV6ELH,1,Home,-0.2174684844616162,0.1408720333977156
1204,J05GCYA,1,Home,-1.0292520705851458,-0.0706572044979646
1208,D4N9JMT,1,Home,0.0999141640769195,0.0058520303363578
1209,D4N9JMT,2,Home,-0.0323153420086061,-0.0125873793255238
1212,89OCSC5,1,,0.0738656044038372,0.0042694202545525
1213,89OCSC5,2,,0.592966809365368,0.4065149981772644
1214,89OCSC5,3,Other,1.5916002749038478,0.4057100251272857
1215,722QIV6,0,Home,0.0806207690384758,-0.0084200494681981
1216,CWH555L,0,,-0.0201196908781262,0.5826489024541425
1220,CKRU0MV,2,,0.1439367220000404,0.5175877370931944
1221,CKRU0MV,3,Home,0.0127832402692609,0.6311735129295506
1223,YCLCEOK,0,,-0.5401551255610694,0.1773495945063474
1224,SDYEPFV,0,,-0.5895180585440357,0.7678241932934143
1227,YRVJJN0,2,,-0.7788249999999249,0.7847940909091063
1228,0ARG139,0,Work,2.9625722487629917,0.6347523365508421
1230,A7L9U33,1,,-0.3290239803461965,0.6270094550113728
1233,7XCOD34,0,,11.484088649004532,-1.4073551168496232
